Word,Frequency,Probability
infancy,1,7.450454477723141e-05
infected,1,7.450454477723141e-05
infer,5,0.00037252272388615704
inference,15,0.001117568171658471
inferences,5,0.00037252272388615704
inferred,10,0.0007450454477723141
inferring,1,7.450454477723141e-05
infinite,8,0.0005960363582178513
infinitely,3,0.00022351363433169424
infinitesimal,1,7.450454477723141e-05
infinitum,1,7.450454477723141e-05
infinity,2,0.00014900908955446283
inflected,1,7.450454477723141e-05
inflections,1,7.450454477723141e-05
influence,1,7.450454477723141e-05
infringed,1,7.450454477723141e-05
infringement,1,7.450454477723141e-05
inhabitants,1,7.450454477723141e-05
inhabited,1,7.450454477723141e-05
inherent,1,7.450454477723141e-05
innate,4,0.00029801817910892565
innocent,1,7.450454477723141e-05
innumerable,4,0.00029801817910892565
inoperative,1,7.450454477723141e-05
inquire,1,7.450454477723141e-05
inquired,1,7.450454477723141e-05
inquiry,4,0.00029801817910892565
insistence,2,0.00014900908955446283
insistent,1,7.450454477723141e-05
insoluble,1,7.450454477723141e-05
inspiration,1,7.450454477723141e-05
instance,34,0.002533154522425868
instances,21,0.0015645954403218597
instants,1,7.450454477723141e-05
instinctive,12,0.000894054537326777
instinctively,3,0.00022351363433169424
instincts,1,7.450454477723141e-05
instrument,1,7.450454477723141e-05
insubstantial,1,7.450454477723141e-05
integers,6,0.0004470272686633885
intellect,5,0.00037252272388615704
intellectual,3,0.00022351363433169424
intelligent,1,7.450454477723141e-05
intend,1,7.450454477723141e-05
intended,1,7.450454477723141e-05
intently,1,7.450454477723141e-05
interact,1,7.450454477723141e-05
interaction,2,0.00014900908955446283
interfere,2,0.00014900908955446283
interferes,1,7.450454477723141e-05
intermediary,1,7.450454477723141e-05
intermediate,2,0.00014900908955446283
internal,1,7.450454477723141e-05
interpret,1,7.450454477723141e-05
interpretation,2,0.00014900908955446283
interpreted,1,7.450454477723141e-05
interrelation,1,7.450454477723141e-05
interrupted,1,7.450454477723141e-05
intervening,2,0.00014900908955446283
intrinsic,9,0.0006705409029950827
intrinsically,4,0.00029801817910892565
introduce,1,7.450454477723141e-05
introspection,3,0.00022351363433169424
intuitive,22,0.001639099985099091
intuitively,1,7.450454477723141e-05
invalidity,1,7.450454477723141e-05
invent,2,0.00014900908955446283
invented,1,7.450454477723141e-05
inventing,1,7.450454477723141e-05
inventions,1,7.450454477723141e-05
investigation,2,0.00014900908955446283
investigations,1,7.450454477723141e-05
invites,1,7.450454477723141e-05
involve,15,0.001117568171658471
involved,17,0.001266577261212934
involvedat,1,7.450454477723141e-05
involvedin,1,7.450454477723141e-05
involves,8,0.0005960363582178513
involving,6,0.0004470272686633885
iron,5,0.00037252272388615704
irrefutable,1,7.450454477723141e-05
irrelevant,5,0.00037252272388615704
isolated,2,0.00014900908955446283
isolation,1,7.450454477723141e-05
issue,2,0.00014900908955446283
itI,1,7.450454477723141e-05
itself1,1,7.450454477723141e-05
ittheoretically,1,7.450454477723141e-05
jealousy,1,7.450454477723141e-05
joint,1,7.450454477723141e-05
judge,13,0.0009685590821040083
judged,2,0.00014900908955446283
judgement,40,0.0029801817910892563
judgements,23,0.0017136045298763224
judges,5,0.00037252272388615704
judging,11,0.0008195499925495455
justice,6,0.0004470272686633885
justification,3,0.00022351363433169424
justified,4,0.00029801817910892565
justify,3,0.00022351363433169424
justly,1,7.450454477723141e-05
keeping,2,0.00014900908955446283
kennen,1,7.450454477723141e-05
killed,1,7.450454477723141e-05
kinds,11,0.0008195499925495455
knits,1,7.450454477723141e-05
knitting,2,0.00014900908955446283
knives,1,7.450454477723141e-05
knowable,1,7.450454477723141e-05
knowing,14,0.0010430636268812397
knowledge,293,0.021829831619728804
knowledgefar,1,7.450454477723141e-05
knowledgeknowledge,1,7.450454477723141e-05
knuckles,2,0.00014900908955446283
labours,2,0.00014900908955446283
laid,2,0.00014900908955446283
language,2,0.00014900908955446283
lapse,1,7.450454477723141e-05
larger,1,7.450454477723141e-05
late,6,0.0004470272686633885
launched,1,7.450454477723141e-05
law,53,0.003948740873193265
laws,32,0.0023841454328714052
lay,1,7.450454477723141e-05
lead,3,0.00022351363433169424
leads,2,0.00014900908955446283
learn,7,0.0005215318134406199
learning,3,0.00022351363433169424
learnt,1,7.450454477723141e-05
leaves,3,0.00022351363433169424
leaving,1,7.450454477723141e-05
led,14,0.0010430636268812397
left,9,0.0006705409029950827
legal,2,0.00014900908955446283
legally,1,7.450454477723141e-05
legitimately,1,7.450454477723141e-05
lessfrom,1,7.450454477723141e-05
letters,3,0.00022351363433169424
level,1,7.450454477723141e-05
liability,2,0.00014900908955446283
liable,4,0.00029801817910892565
liberating,1,7.450454477723141e-05
liberation,1,7.450454477723141e-05
liberator,1,7.450454477723141e-05
liberty,1,7.450454477723141e-05
library,1,7.450454477723141e-05
license,5,0.00037252272388615704
licensed,1,7.450454477723141e-05
lies,1,7.450454477723141e-05
lieu,2,0.00014900908955446283
life,30,0.002235136343316942
lifelong,1,7.450454477723141e-05
lifewhich,1,7.450454477723141e-05
light,23,0.0017136045298763224
lightning,5,0.00037252272388615704
lightwaves,1,7.450454477723141e-05
likelihood,2,0.00014900908955446283
limit,3,0.00022351363433169424
limitation,4,0.00029801817910892565
limitations,1,7.450454477723141e-05
limited,6,0.0004470272686633885
limiting,1,7.450454477723141e-05
limits,4,0.00029801817910892565
linked,1,7.450454477723141e-05
links,3,0.00022351363433169424
lips,1,7.450454477723141e-05
listen,2,0.00014900908955446283
live,1,7.450454477723141e-05
lived,1,7.450454477723141e-05
lives,2,0.00014900908955446283
living,4,0.00029801817910892565
located,7,0.0005215318134406199
locations,1,7.450454477723141e-05
logic,30,0.002235136343316942
logical,23,0.0017136045298763224
logically,12,0.000894054537326777
logicallyso,1,7.450454477723141e-05
logician,1,7.450454477723141e-05
longestlived,1,7.450454477723141e-05
longlived,1,7.450454477723141e-05
looked,1,7.450454477723141e-05
loose,1,7.450454477723141e-05
loosen,1,7.450454477723141e-05
lot,1,7.450454477723141e-05
loud,1,7.450454477723141e-05
love,11,0.0008195499925495455
loves,18,0.0013410818059901655
loving,7,0.0005215318134406199
lowest,1,7.450454477723141e-05
luck,2,0.00014900908955446283
luminously,1,7.450454477723141e-05
lying,1,7.450454477723141e-05
machinereadable,1,7.450454477723141e-05
magnifies,1,7.450454477723141e-05
main,7,0.0005215318134406199
maintain,1,7.450454477723141e-05
maintained,5,0.00037252272388615704
maintaining,1,7.450454477723141e-05
majority,1,7.450454477723141e-05
manager,1,7.450454477723141e-05
mankind,2,0.00014900908955446283
manmade,1,7.450454477723141e-05
manner,5,0.00037252272388615704
mans,11,0.0008195499925495455
manyprofess,1,7.450454477723141e-05
map,2,0.00014900908955446283
marching,1,7.450454477723141e-05
mark,2,0.00014900908955446283
marked,2,0.00014900908955446283
marriage,1,7.450454477723141e-05
mask,5,0.00037252272388615704
mass,2,0.00014900908955446283
match,1,7.450454477723141e-05
material,5,0.00037252272388615704
mathematical,4,0.00029801817910892565
mathematician,3,0.00022351363433169424
mathematicians,3,0.00022351363433169424
mathematics,7,0.0005215318134406199
matter,44,0.003278199970198182
matters,6,0.0004470272686633885
maximum,1,7.450454477723141e-05
meal,2,0.00014900908955446283
meaning,13,0.0009685590821040083
meanings,1,7.450454477723141e-05
meant,9,0.0006705409029950827
measure,3,0.00022351363433169424
medium,8,0.0005960363582178513
meet,3,0.00022351363433169424
melt,1,7.450454477723141e-05
memories,1,7.450454477723141e-05
memory,25,0.0018626136194307853
mens,1,7.450454477723141e-05
mental,33,0.0024586499776486368
mention,1,7.450454477723141e-05
mercilessly,1,7.450454477723141e-05
mere,19,0.0014155863507673968
merest,1,7.450454477723141e-05
merges,1,7.450454477723141e-05
merit,2,0.00014900908955446283
merits,1,7.450454477723141e-05
met,3,0.00022351363433169424
metaphorically,1,7.450454477723141e-05
metaphysical,4,0.00029801817910892565
metaphysician,2,0.00014900908955446283
metaphysicians,2,0.00014900908955446283
metaphysics,4,0.00029801817910892565
method,7,0.0005215318134406199
methodical,2,0.00014900908955446283
methods,2,0.00014900908955446283
microscope,4,0.00029801817910892565
middle,1,7.450454477723141e-05
middleaged,1,7.450454477723141e-05
midst,1,7.450454477723141e-05
miles,1,7.450454477723141e-05
mind,84,0.006258381761287439
mindnot,1,7.450454477723141e-05
minds,52,0.003874236328416033
mineralogist,1,7.450454477723141e-05
minor,1,7.450454477723141e-05
minute,2,0.00014900908955446283
minutes,4,0.00029801817910892565
miracle,1,7.450454477723141e-05
misery,1,7.450454477723141e-05
misleading,6,0.0004470272686633885
misleadingness,1,7.450454477723141e-05
mission,3,0.00022351363433169424
mistake,1,7.450454477723141e-05
mistaken,4,0.00029801817910892565
mistakes,1,7.450454477723141e-05
misunderstanding,1,7.450454477723141e-05
mitigate,1,7.450454477723141e-05
mode,1,7.450454477723141e-05
modern,6,0.0004470272686633885
modest,2,0.00014900908955446283
modification,1,7.450454477723141e-05
modifications,1,7.450454477723141e-05
modified,2,0.00014900908955446283
modify,1,7.450454477723141e-05
moment,14,0.0010430636268812397
momentary,1,7.450454477723141e-05
moments,2,0.00014900908955446283
monad,1,7.450454477723141e-05
monadism,1,7.450454477723141e-05
money,3,0.00022351363433169424
monism,1,7.450454477723141e-05
month,1,7.450454477723141e-05
moon,2,0.00014900908955446283
morning,2,0.00014900908955446283
mortal,21,0.0015645954403218597
mortality,2,0.00014900908955446283
mortals,2,0.00014900908955446283
motion,12,0.000894054537326777
motions,2,0.00014900908955446283
moved,1,7.450454477723141e-05
movements,1,7.450454477723141e-05
multiplication,1,7.450454477723141e-05
multiplicity,1,7.450454477723141e-05
multiplied,3,0.00022351363433169424
musical,1,7.450454477723141e-05
mutually,1,7.450454477723141e-05
mysterious,3,0.00022351363433169424
mystic,1,7.450454477723141e-05
mystical,1,7.450454477723141e-05
mysticism,1,7.450454477723141e-05
naked,3,0.00022351363433169424
named,4,0.00029801817910892565
names,3,0.00022351363433169424
narrow,6,0.0004470272686633885
nation,1,7.450454477723141e-05
native,1,7.450454477723141e-05
natural,14,0.0010430636268812397
naturally,9,0.0006705409029950827
nature,57,0.0042467590523021905
naval,2,0.00014900908955446283
nearer,5,0.00037252272388615704
nearest,1,7.450454477723141e-05
nearness,1,7.450454477723141e-05
necessity,7,0.0005215318134406199
neck,3,0.00022351363433169424
negative,2,0.00014900908955446283
neglect,2,0.00014900908955446283
negligible,1,7.450454477723141e-05
nerves,2,0.00014900908955446283
network,1,7.450454477723141e-05
neutral,4,0.00029801817910892565
newness,1,7.450454477723141e-05
news,1,7.450454477723141e-05
newsletter,1,7.450454477723141e-05
newspaper,3,0.00022351363433169424
newspapers,1,7.450454477723141e-05
night,2,0.00014900908955446283
ninetythree,1,7.450454477723141e-05
noise,4,0.00029801817910892565
noises,1,7.450454477723141e-05
nominative,1,7.450454477723141e-05
nonexistence,1,7.450454477723141e-05
nonlogical,1,7.450454477723141e-05
nonmental,2,0.00014900908955446283
nonprofit,1,7.450454477723141e-05
nonproprietary,1,7.450454477723141e-05
nook,1,7.450454477723141e-05
normal,4,0.00029801817910892565
north,10,0.0007450454477723141
notSelf,4,0.00029801817910892565
notably,2,0.00014900908955446283
noteworthy,1,7.450454477723141e-05
notice,4,0.00029801817910892565
noticed,2,0.00014900908955446283
noticing,1,7.450454477723141e-05
notifies,1,7.450454477723141e-05
notion,3,0.00022351363433169424
notions,1,7.450454477723141e-05
notoriously,2,0.00014900908955446283
nouns,1,7.450454477723141e-05
nourishing,2,0.00014900908955446283
novelist,1,7.450454477723141e-05
nowadays,1,7.450454477723141e-05
nowhen,1,7.450454477723141e-05
numerous,1,7.450454477723141e-05
object,104,0.007748472656832066
objectin,1,7.450454477723141e-05
objection,4,0.00029801817910892565
objectionable,1,7.450454477723141e-05
objections,5,0.00037252272388615704
objective,1,7.450454477723141e-05
objectrelation,2,0.00014900908955446283
objects,97,0.007226940843391447
objectsit,1,7.450454477723141e-05
objectterms,2,0.00014900908955446283
oblivious,1,7.450454477723141e-05
oblong,2,0.00014900908955446283
obscure,1,7.450454477723141e-05
observation,3,0.00022351363433169424
observe,1,7.450454477723141e-05
observed,6,0.0004470272686633885
observing,1,7.450454477723141e-05
obsolete,1,7.450454477723141e-05
obstacle,1,7.450454477723141e-05
obstacles,1,7.450454477723141e-05
obstinate,1,7.450454477723141e-05
obtaining,3,0.00022351363433169424
obtuse,1,7.450454477723141e-05
obvious,10,0.0007450454477723141
obviousness,1,7.450454477723141e-05
obviousnessthe,1,7.450454477723141e-05
occasion,2,0.00014900908955446283
occupant,1,7.450454477723141e-05
occupied,3,0.00022351363433169424
occupies,2,0.00014900908955446283
occupy,5,0.00037252272388615704
occupying,1,7.450454477723141e-05
occur,7,0.0005215318134406199
occurred,2,0.00014900908955446283
occurrence,4,0.00029801817910892565
occurring,2,0.00014900908955446283
occurs,4,0.00029801817910892565
odd,1,7.450454477723141e-05
offers,3,0.00022351363433169424
office,1,7.450454477723141e-05
official,3,0.00022351363433169424
oftener,1,7.450454477723141e-05
omission,1,7.450454477723141e-05
oneself,1,7.450454477723141e-05
one—the,1,7.450454477723141e-05
online,4,0.00029801817910892565
opaque,1,7.450454477723141e-05
operated,1,7.450454477723141e-05
operation,4,0.00029801817910892565
operative,1,7.450454477723141e-05
opinion,14,0.0010430636268812397
opinions,3,0.00022351363433169424
opportunities,1,7.450454477723141e-05
opportunity,1,7.450454477723141e-05
opposed,14,0.0010430636268812397
opposing,2,0.00014900908955446283
opposites,1,7.450454477723141e-05
opposition,2,0.00014900908955446283
orator,1,7.450454477723141e-05
orderly,1,7.450454477723141e-05
ordinary,7,0.0005215318134406199
ordnance,1,7.450454477723141e-05
organism,2,0.00014900908955446283
organization,2,0.00014900908955446283
organized,1,7.450454477723141e-05
organizing,1,7.450454477723141e-05
organs,1,7.450454477723141e-05
origin,1,7.450454477723141e-05
original,2,0.00014900908955446283
originally,1,7.450454477723141e-05
originator,1,7.450454477723141e-05
outcome,1,7.450454477723141e-05
outdated,1,7.450454477723141e-05
outer,8,0.0005960363582178513
outline,2,0.00014900908955446283
outlines,1,7.450454477723141e-05
outward,1,7.450454477723141e-05
oval,1,7.450454477723141e-05
overlooked,2,0.00014900908955446283
owed,1,7.450454477723141e-05
owner,3,0.00022351363433169424
owns,2,0.00014900908955446283
paid,6,0.0004470272686633885
pain,2,0.00014900908955446283
painfully,1,7.450454477723141e-05
painter,3,0.00022351363433169424
pair,3,0.00022351363433169424
pairs,4,0.00029801817910892565
pale,2,0.00014900908955446283
palpable,1,7.450454477723141e-05
paper,2,0.00014900908955446283
papers,1,7.450454477723141e-05
paperwork,1,7.450454477723141e-05
paradoxes,1,7.450454477723141e-05
paradoxical,1,7.450454477723141e-05
paragraph,10,0.0007450454477723141
paragraphs,3,0.00022351363433169424
parallel,2,0.00014900908955446283
partake,2,0.00014900908955446283
partial,3,0.00022351363433169424
partially,1,7.450454477723141e-05
participate,2,0.00014900908955446283
participation,2,0.00014900908955446283
particularity,2,0.00014900908955446283
particulars,26,0.0019371181642080166
partly,5,0.00037252272388615704
partlyand,1,7.450454477723141e-05
party,1,7.450454477723141e-05
pass,10,0.0007450454477723141
passage,1,7.450454477723141e-05
passes,1,7.450454477723141e-05
passing,2,0.00014900908955446283
pastnor,1,7.450454477723141e-05
pastnot,1,7.450454477723141e-05
patch,10,0.0007450454477723141
patches,3,0.00022351363433169424
pausing,1,7.450454477723141e-05
pay,1,7.450454477723141e-05
paying,3,0.00022351363433169424
payments,3,0.00022351363433169424
peace,1,7.450454477723141e-05
peculiar,1,7.450454477723141e-05
peculiarly,1,7.450454477723141e-05
people,38,0.0028311727015347937
peoples,8,0.0005960363582178513
perceive,12,0.000894054537326777
perceived,8,0.0005960363582178513
perceiving,3,0.00022351363433169424
perception,13,0.0009685590821040083
perceptions,6,0.0004470272686633885
percipi,1,7.450454477723141e-05
percipient,2,0.00014900908955446283
perfect,3,0.00022351363433169424
perfection,1,7.450454477723141e-05
perfectly,6,0.0004470272686633885
perform,3,0.00022351363433169424
performances,1,7.450454477723141e-05
performed,6,0.0004470272686633885
performing,3,0.00022351363433169424
periodic,1,7.450454477723141e-05
permanence,1,7.450454477723141e-05
permanent,7,0.0005215318134406199
permission,6,0.0004470272686633885
permitted,2,0.00014900908955446283
perpendiculars,3,0.00022351363433169424
perpetual,1,7.450454477723141e-05
persists,3,0.00022351363433169424
person,33,0.0024586499776486368
personal,4,0.00029801817910892565
persons,1,7.450454477723141e-05
perspective,1,7.450454477723141e-05
persuade,2,0.00014900908955446283
persuaded,1,7.450454477723141e-05
persuading,1,7.450454477723141e-05
perturbed,1,7.450454477723141e-05
phantasmagoria,1,7.450454477723141e-05
phenomena,9,0.0006705409029950827
phenomenon,2,0.00014900908955446283
philosopher,10,0.0007450454477723141
philosophers,35,0.0026076590672030994
philosophersor,1,7.450454477723141e-05
philosophersthat,1,7.450454477723141e-05
philosophic,6,0.0004470272686633885
philosophical,10,0.0007450454477723141
philosophies,2,0.00014900908955446283
philosophize,1,7.450454477723141e-05
philosophy,70,0.005215318134406199
philosophyfor,1,7.450454477723141e-05
philosophythe,1,7.450454477723141e-05
phrase,9,0.0006705409029950827
physical,99,0.0073759499329459095
physics,1,7.450454477723141e-05
physiological,1,7.450454477723141e-05
physiology,1,7.450454477723141e-05
piece,10,0.0007450454477723141
piecemeal,2,0.00014900908955446283
pink,1,7.450454477723141e-05
placesLondon,1,7.450454477723141e-05
placing,1,7.450454477723141e-05
plain,15,0.001117568171658471
plainly,4,0.00029801817910892565
plan,2,0.00014900908955446283
plane,1,7.450454477723141e-05
planet,1,7.450454477723141e-05
plausibility,1,7.450454477723141e-05
playing,1,7.450454477723141e-05
pleasure,2,0.00014900908955446283
poet,2,0.00014900908955446283
poison,2,0.00014900908955446283
poisonous,1,7.450454477723141e-05
position,8,0.0005960363582178513
positions,4,0.00029801817910892565
positive,4,0.00029801817910892565
positively,1,7.450454477723141e-05
possess,1,7.450454477723141e-05
possessed,1,7.450454477723141e-05
possession,1,7.450454477723141e-05
possibilities,7,0.0005215318134406199
possibility,9,0.0006705409029950827
posted,4,0.00029801817910892565
poverty,1,7.450454477723141e-05
power,10,0.0007450454477723141
powerful,2,0.00014900908955446283
powerlessness,1,7.450454477723141e-05
powers,1,7.450454477723141e-05
practical,8,0.0005960363582178513
practically,3,0.00022351363433169424
practice,1,7.450454477723141e-05
practised,1,7.450454477723141e-05
preceded,2,0.00014900908955446283
preceding,9,0.0006705409029950827
precise,7,0.0005215318134406199
precisely,1,7.450454477723141e-05
predicate,3,0.00022351363433169424
preeminently,1,7.450454477723141e-05
prefer,4,0.00029801817910892565
preferable,1,7.450454477723141e-05
prejudices,7,0.0005215318134406199
preliminary,3,0.00022351363433169424
premiss,6,0.0004470272686633885
premisses,15,0.001117568171658471
prepare,2,0.00014900908955446283
preparing,1,7.450454477723141e-05
prepositions,6,0.0004470272686633885
preposterous,2,0.00014900908955446283
prescribe,1,7.450454477723141e-05
presence,1,7.450454477723141e-05
preservation,1,7.450454477723141e-05
preserve,3,0.00022351363433169424
press,3,0.00022351363433169424
pressing,1,7.450454477723141e-05
pressure,1,7.450454477723141e-05
pressures,1,7.450454477723141e-05
presume,2,0.00014900908955446283
presumption,1,7.450454477723141e-05
presupposed,1,7.450454477723141e-05
presupposes,3,0.00022351363433169424
pretty,1,7.450454477723141e-05
prevent,1,7.450454477723141e-05
prevents,2,0.00014900908955446283
previous,11,0.0008195499925495455
primitive,1,7.450454477723141e-05
principle,55,0.004097749962747727
principles,47,0.0035017136045298763
principlesperhaps,1,7.450454477723141e-05
print,4,0.00029801817910892565
printed,3,0.00022351363433169424
priori,55,0.004097749962747727
prison,2,0.00014900908955446283
privacy,2,0.00014900908955446283
private,22,0.001639099985099091
probability,18,0.0013410818059901655
probable,22,0.001639099985099091
proceed,7,0.0005215318134406199
proceeded,1,7.450454477723141e-05
proceeds,1,7.450454477723141e-05
process,9,0.0006705409029950827
processes,1,7.450454477723141e-05
processing,1,7.450454477723141e-05
produce,4,0.00029801817910892565
produced,3,0.00022351363433169424
produces,3,0.00022351363433169424
producing,1,7.450454477723141e-05
product,7,0.0005215318134406199
production,1,7.450454477723141e-05
products,1,7.450454477723141e-05
profitable,1,7.450454477723141e-05
profited,1,7.450454477723141e-05
profits,1,7.450454477723141e-05
profitthe,1,7.450454477723141e-05
profoundest,1,7.450454477723141e-05
progress,1,7.450454477723141e-05
progressively,1,7.450454477723141e-05
prohibition,1,7.450454477723141e-05
prolonged,1,7.450454477723141e-05
prominently,4,0.00029801817910892565
promote,1,7.450454477723141e-05
promoting,2,0.00014900908955446283
promotion,1,7.450454477723141e-05
pronounce,1,7.450454477723141e-05
pronouns,1,7.450454477723141e-05
proof,10,0.0007450454477723141
proofread,1,7.450454477723141e-05
proofs,2,0.00014900908955446283
proper,5,0.00037252272388615704
properly,2,0.00014900908955446283
properties,16,0.0011920727164357026
property,19,0.0014155863507673968
proportion,2,0.00014900908955446283
proposed,1,7.450454477723141e-05
proposition,61,0.004544777231411116
propositions,30,0.002235136343316942
proprietary,1,7.450454477723141e-05
protect,2,0.00014900908955446283
protected,5,0.00037252272388615704
prove,27,0.002011622708985248
proved,19,0.0014155863507673968
provide,8,0.0005960363582178513
providing,5,0.00037252272388615704
proving,2,0.00014900908955446283
provision,1,7.450454477723141e-05
provisionally,1,7.450454477723141e-05
provisions,1,7.450454477723141e-05
prudent,1,7.450454477723141e-05
psychological,5,0.00037252272388615704
psychologically,1,7.450454477723141e-05
psychology,1,7.450454477723141e-05
public,9,0.0006705409029950827
pure,11,0.0008195499925495455
purely,6,0.0004470272686633885
purpose,4,0.00029801817910892565
purposes,2,0.00014900908955446283
pursue,1,7.450454477723141e-05
pursuit,2,0.00014900908955446283
pushed,1,7.450454477723141e-05
puzzling,1,7.450454477723141e-05
qualities,8,0.0005960363582178513
quality,11,0.0008195499925495455
question,59,0.004395768141856654
questions,26,0.0019371181642080166
questionsand,1,7.450454477723141e-05
quibbling,1,7.450454477723141e-05
race,2,0.00014900908955446283
radically,6,0.0004470272686633885
raised,5,0.00037252272388615704
raises,5,0.00037252272388615704
range,1,7.450454477723141e-05
ranging,1,7.450454477723141e-05
rap,2,0.00014900908955446283
rapping,1,7.450454477723141e-05
rash,2,0.00014900908955446283
rate,10,0.0007450454477723141
rational,2,0.00014900908955446283
rationalist,1,7.450454477723141e-05
rationalists,7,0.0005215318134406199
rationalistswho,1,7.450454477723141e-05
rationality,1,7.450454477723141e-05
ray,2,0.00014900908955446283
reach,7,0.0005215318134406199
reached,2,0.00014900908955446283
reaches,3,0.00022351363433169424
reaching,2,0.00014900908955446283
read,5,0.00037252272388615704
readable,1,7.450454477723141e-05
reader,2,0.00014900908955446283
readers,1,7.450454477723141e-05
reading,4,0.00029801817910892565
ready,2,0.00014900908955446283
real,52,0.003874236328416033
reality,13,0.0009685590821040083
realization,1,7.450454477723141e-05
realize,5,0.00037252272388615704
realized,1,7.450454477723141e-05
realizes,2,0.00014900908955446283
realizing,2,0.00014900908955446283
realor,1,7.450454477723141e-05
reappear,1,7.450454477723141e-05
reason,54,0.004023245417970496
reasonable,7,0.0005215318134406199
reasoning,10,0.0007450454477723141
reasons,18,0.0013410818059901655
reasonsin,1,7.450454477723141e-05
recall,2,0.00014900908955446283
receipt,2,0.00014900908955446283
receive,2,0.00014900908955446283
received,6,0.0004470272686633885
receiving,1,7.450454477723141e-05
recognized,2,0.00014900908955446283
recognizes,1,7.450454477723141e-05
recombines,1,7.450454477723141e-05
recommended,2,0.00014900908955446283
reconcile,1,7.450454477723141e-05
reconstructed,1,7.450454477723141e-05
recorded,1,7.450454477723141e-05
rectangular,3,0.00022351363433169424
red,19,0.0014155863507673968
redistribute,1,7.450454477723141e-05
redistributing,1,7.450454477723141e-05
redistribution,1,7.450454477723141e-05
reduce,1,7.450454477723141e-05
reduced,2,0.00014900908955446283
reducible,1,7.450454477723141e-05
reference,6,0.0004470272686633885
references,2,0.00014900908955446283
refined,1,7.450454477723141e-05
reflect,5,0.00037252272388615704
reflected,3,0.00022351363433169424
reflecting,1,7.450454477723141e-05
reflection,9,0.0006705409029950827
refund,8,0.0005960363582178513
refutable,1,7.450454477723141e-05
refutation,2,0.00014900908955446283
refuted,2,0.00014900908955446283
regard,25,0.0018626136194307853
regarded,12,0.000894054537326777
regiment,2,0.00014900908955446283
region,2,0.00014900908955446283
registered,2,0.00014900908955446283
regress,1,7.450454477723141e-05
regulating,1,7.450454477723141e-05
reign,3,0.00022351363433169424
reject,6,0.0004470272686633885
rejected,4,0.00029801817910892565
rejecting,4,0.00029801817910892565
rejection,1,7.450454477723141e-05
relate,1,7.450454477723141e-05
relates,6,0.0004470272686633885
relation,92,0.0068544181195052895
relational,1,7.450454477723141e-05
relationin,1,7.450454477723141e-05
relations,46,0.0034272090597526447
relative,4,0.00029801817910892565
relevant,2,0.00014900908955446283
reliable,1,7.450454477723141e-05
religion,1,7.450454477723141e-05
religious,2,0.00014900908955446283
remain,12,0.000894054537326777
remaining,3,0.00022351363433169424
remains,9,0.0006705409029950827
remarkably,1,7.450454477723141e-05
remarks,1,7.450454477723141e-05
remember,3,0.00022351363433169424
remembered,9,0.0006705409029950827
remembering,2,0.00014900908955446283
remote,1,7.450454477723141e-05
remoter,1,7.450454477723141e-05
removal,1,7.450454477723141e-05
remove,2,0.00014900908955446283
removed,4,0.00029801817910892565
removes,1,7.450454477723141e-05
renamed,1,7.450454477723141e-05
render,2,0.00014900908955446283
rendered,3,0.00022351363433169424
renders,2,0.00014900908955446283
renounce,1,7.450454477723141e-05
repeat,1,7.450454477723141e-05
repeated,2,0.00014900908955446283
repeatedly,1,7.450454477723141e-05
repetition,1,7.450454477723141e-05
repetitions,2,0.00014900908955446283
replace,3,0.00022351363433169424
replaced,1,7.450454477723141e-05
replacement,3,0.00022351363433169424
reported,1,7.450454477723141e-05
reports,1,7.450454477723141e-05
represent,1,7.450454477723141e-05
representations,1,7.450454477723141e-05
representative,1,7.450454477723141e-05
represented,6,0.0004470272686633885
representing,1,7.450454477723141e-05
represents,2,0.00014900908955446283
request,1,7.450454477723141e-05
require,6,0.0004470272686633885
required,11,0.0008195499925495455
requirements,4,0.00029801817910892565
requires,5,0.00037252272388615704
requiring,2,0.00014900908955446283
requisites,3,0.00022351363433169424
resemblance,11,0.0008195499925495455
resemblances,1,7.450454477723141e-05
resemble,6,0.0004470272686633885
residue,1,7.450454477723141e-05
resists,2,0.00014900908955446283
respect,4,0.00029801817910892565
rest,6,0.0004470272686633885
restate,1,7.450454477723141e-05
restated,2,0.00014900908955446283
resting,1,7.450454477723141e-05
restricted,1,7.450454477723141e-05
restrictions,2,0.00014900908955446283
rests,4,0.00029801817910892565
result,19,0.0014155863507673968
retain,1,7.450454477723141e-05
retained,1,7.450454477723141e-05
retains,2,0.00014900908955446283
retort,1,7.450454477723141e-05
return,8,0.0005960363582178513
returns,1,7.450454477723141e-05
reuse,2,0.00014900908955446283
reveal,4,0.00029801817910892565
revealed,1,7.450454477723141e-05
reversed,1,7.450454477723141e-05
revert,1,7.450454477723141e-05
review,1,7.450454477723141e-05
rightly,3,0.00022351363433169424
rigid,1,7.450454477723141e-05
rise,10,0.0007450454477723141
risen,2,0.00014900908955446283
rises,2,0.00014900908955446283
risk,3,0.00022351363433169424
rival,1,7.450454477723141e-05
road,5,0.00037252272388615704
rob,1,7.450454477723141e-05
robbing,1,7.450454477723141e-05
roof,1,7.450454477723141e-05
rooted,1,7.450454477723141e-05
rose,4,0.00029801817910892565
rotate,1,7.450454477723141e-05
rotating,1,7.450454477723141e-05
rotation,2,0.00014900908955446283
roughly,2,0.00014900908955446283
roughnesses,2,0.00014900908955446283
roundabout,1,7.450454477723141e-05
rounded,1,7.450454477723141e-05
rouse,1,7.450454477723141e-05
